V1,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,bad_flag
41238,60536793,,24000,24000,24000,36 months,10.99,785.62,B,B4,Applications Development Manager,3 years,MORTGAGE,114000,Not Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60536793,"",debt_consolidation,Debt consolidation,800xx,CO,18.64,0,Nov-2000,700,704,0,,,12,0,31942,87,28,w,0,0,26815.4544982615,26815.45,24000,2815.45,0,0,0,Dec-2016,15846.08,"",Mar-2019,689,685,0,,1,Individual,,,"",0,0,223308,,,,,,,,,,,,36700,,,,6,18609,1508,91.7,0,0,178,101,12,12,3,17,,12,,0,4,6,4,7,12,7,13,6,12,0,0,0,1,100,100,0,0,295373,71793,18200,79423,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
31066,126003173,,4000,4000,4000,36 months,10.42,129.86,B,B3,Funeral Director/Embalmer,< 1 year,RENT,38000,Not Verified,Dec-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=126003173,"",debt_consolidation,Debt consolidation,765xx,TX,9.54,1,Oct-2004,675,679,2,64,,6,0,4132,54,13,w,2483.02,2483.02,1942.11,1942.11,1516.98,425.13,0,0,0,Mar-2019,129.86,Apr-2019,Mar-2019,739,735,0,22,1,Individual,,,"",0,117,13820,0,1,0,0,11,9688,86,0,3,1126,54,7650,0,0,3,3,2303,1525,71,0,0,158,53,13,11,0,20,,1,,1,2,5,2,2,8,5,5,5,6,,0,1,0,92,50,0,0,18938,13820,3050,11288,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
32306,109778205,,30000,30000,30000,60 months,16.02,729.87,C,C5,Sales,10+ years,RENT,175000,Verified,Jun-2017,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=109778205,"",debt_consolidation,Debt consolidation,971xx,OR,17.95,0,Feb-2001,690,694,0,,9,9,1,23221,49.3,18,w,0,0,9515.01,9515.01,4642.15,4872.86,0,0,0,Jul-2018,729.87,"",Mar-2019,514,510,0,,1,Individual,,,"",0,0,105160,1,3,2,3,1,81939,83,2,2,15831,63,48700,2,2,2,5,11684,22611,48.8,0,0,195,74,9,1,0,9,,1,,0,3,4,5,7,8,6,10,4,9,0,0,0,4,100,20,0,1,141678,105160,42700,92978,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
28392,102914443,,2500,2500,2500,36 months,7.24,77.47,A,A3,"","",MORTGAGE,65000,Not Verified,Mar-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=102914443,"",home_improvement,Home improvement,622xx,IL,28.77,0,Apr-1972,710,714,0,,84,32,1,22277,30.3,48,w,965.72,965.72,1785.34,1785.34,1534.28,251.06,0,0,0,Mar-2019,77.47,Apr-2019,Mar-2019,709,705,0,,1,Individual,,,"",0,0,56316,1,2,0,1,20,34039,51,5,8,2983,33,73600,1,2,1,9,1877,20150,35.4,0,0,149,539,2,2,0,2,,10,,0,6,17,7,13,3,30,45,17,32,0,0,0,5,100,14.3,1,0,134427,56316,31200,60827,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
47153,129918493,,7700,7700,7700,36 months,6.07,234.5,A,A2,Driver,10+ years,RENT,105238,Source Verified,Mar-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=129918493,"",debt_consolidation,Debt consolidation,917xx,CA,13.23,0,Aug-2006,660,664,0,81,,12,0,7228,58.3,14,w,5286.99,5286.99,2811.4,2811.4,2413.01,398.39,0,0,0,Mar-2019,234.5,Apr-2019,Mar-2019,669,665,0,,1,Individual,,,"",0,0,46092,1,2,1,1,3,38864,80,0,5,1106,76,12400,2,0,6,6,3841,1561,78.3,0,0,139,70,18,3,0,18,,3,,0,8,9,8,9,3,10,11,9,12,0,0,0,1,100,50,0,0,61066,46092,7200,48666,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,DirectPay,N,"","","",,,,0
69322,67695330,,7000,7000,7000,36 months,11.22,229.91,B,B5,Hunsn Resource Specialist,10+ years,MORTGAGE,107651,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67695330,"",debt_consolidation,Debt consolidation,454xx,OH,21.16,4,Apr-1993,665,669,2,10,,18,0,22073,83.6,41,w,0,0,2203.09,2203.09,1184.02,420.99,0,598.08,107.6544,Jul-2016,229.91,"",Feb-2017,559,555,0,22,1,Individual,,,"",0,0,119573,2,3,2,3,9,36532,74,2,3,3444,77,26400,5,7,4,6,7034,0,104.4,0,0,62,272,3,3,3,171,14,4,10,1,1,10,1,4,13,14,25,10,18,0,0,1,4,85.4,100,0,0,167255,58605,3300,49505,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
81016,1116014,,3500,3500,3500,36 months,11.71,115.77,B,B3,MAIER MARKEY & JUSTIC LLP,4 years,RENT,64000,Not Verified,Feb-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1116014,"",debt_consolidation,CREDIT CARD DEBT CONSOLIDATION,076xx,NJ,15.01,0,Nov-2005,685,689,0,,,11,0,24092,79.8,17,f,0,0,4136.827,4136.83,3500,636.83,0,0,0,Jul-2014,902.85,"",Aug-2016,704,700,0,,1,Individual,,,"",0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
86681,49218374,,3000,3000,3000,36 months,12.29,100.06,C,C1,owner,7 years,RENT,38000,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=49218374,"",debt_consolidation,Debt consolidation,921xx,CA,15.92,0,Sep-2006,695,699,0,,,6,0,6082,81.1,10,f,0,0,3600.065,3600.07,3000,600.07,0,0,0,Jun-2018,100.02,"",Mar-2019,754,750,0,,1,Individual,,,"",0,0,22924,,,,,,,,,,,,7500,,,,1,3821,191,95.8,0,0,94,104,28,14,0,28,,,,0,4,5,4,5,4,5,6,5,6,0,0,0,0,100,100,0,0,27455,22924,4500,19955,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
74577,137752484,,35000,35000,35000,36 months,6.67,1075.43,A,A2,truckdriver,10+ years,MORTGAGE,25000,Verified,Aug-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137752484,"",debt_consolidation,Debt consolidation,993xx,WA,66.83,0,Dec-1986,775,779,1,58,,13,0,8596,15.9,33,w,11389.95,11389.95,24606.17,24606.17,23610.05,996.12,0,0,0,Mar-2019,2175.43,Apr-2019,Mar-2019,774,770,0,,1,Joint App,110000,25.17,Verified,0,0,144390,1,3,1,1,4,40829,66,0,1,4652,43,54100,1,13,2,2,12033,36404,19.1,0,0,127,379,24,4,4,24,,4,58,0,4,4,5,7,13,9,16,4,12,0,0,0,1,93.9,0,0,0,239960,49425,45000,62060,27771,665,669,Dec-1986,1,2,28,57.3,4,34,0,0,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
10002,32069628,,10000,10000,10000,60 months,12.99,227.48,C,C1,Carrier,< 1 year,RENT,33800,Source Verified,Oct-2014,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=32069628,"",debt_consolidation,Debt consolidation,156xx,PA,13.46,1,Jul-2002,665,669,0,3,,6,0,5830,27,19,w,1525.56,1525.56,12042.01,12042.01,8474.44,3567.57,0,0,0,Mar-2019,227.48,Apr-2019,Mar-2019,699,695,1,3,1,Individual,,,"",0,0,16694,,,,,,,,,,,,21600,,,,2,3339,15770,27,0,0,113,147,25,5,0,25,38,3,38,4,4,4,5,10,7,5,11,4,6,0,0,1,1,93.3,50,0,0,33218,16694,21600,11618,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
87556,78268762,,16000,16000,16000,60 months,7.39,319.78,A,A4,Grants and Communications Director,8 years,MORTGAGE,108000,Source Verified,May-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=78268762,"",debt_consolidation,Debt consolidation,486xx,MI,9.9,0,Sep-2002,680,684,0,53,,26,0,9361,45.7,52,w,7660.55,7660.55,10911.93,10911.93,8339.45,2572.48,0,0,0,Mar-2019,319.78,Apr-2019,Mar-2019,624,620,0,,1,Individual,,,"",0,0,218629,0,18,0,1,13,134672,109,1,3,3039,100,20500,0,1,0,4,8409,461,86.8,0,0,163,157,9,9,1,19,53,,53,0,1,2,1,6,39,6,12,3,26,0,0,0,1,98,100,0,0,229562,144033,3500,123148,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
48013,55228651,,2825,2825,2825,36 months,18.55,102.92,E,E2,"","",RENT,20400,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55228651,"",other,Other,925xx,CA,5.53,0,Jun-2007,675,679,1,,54,4,1,261,7.7,5,w,0,0,3698.0672583601,3698.07,2825,873.07,0,0,0,Sep-2018,110.52,"",Aug-2018,524,520,0,,1,Individual,,,"",0,0,261,,,,,,,,,,,,3400,,,,4,65,453,9.4,0,0,21,97,4,4,0,4,,5,,0,1,4,1,1,1,4,4,4,4,0,0,0,3,100,0,0,0,3400,261,500,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
73839,5801102,,7200,7200,7200,36 months,13.11,242.98,B,B4,Kaleida Health,5 years,RENT,45000,Verified,Jun-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5801102,"  Borrower added on 06/15/13 > I have set a goal of purchasing my own home.  I realize in order to do that, I need to pay off my credit cards and with the help of the members of Lending Club, I will be doing that!  Thank-you so much for your consideration!!<br>",debt_consolidation,Debt consolidation,140xx,NY,34.24,7,Sep-1999,670,674,0,6,,23,0,17696,48.9,37,w,0,0,8747.1970435895,8747.2,7200,1547.2,0,0,0,Jun-2016,242.89,"",Apr-2017,699,695,0,13,1,Individual,,,"",0,0,54236,,,,,,,,,,,,36200,,,,3,2358,5622,59,0,0,143,167,14,14,0,26,,14,,7,5,15,5,11,11,16,26,15,23,0,0,6,0,78,20,0,0,91601,54236,13700,55401,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
22430,114166507,,13000,13000,13000,36 months,10.91,425.05,B,B4,Director,10+ years,MORTGAGE,159000,Source Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114166507,"",debt_consolidation,Debt consolidation,946xx,CA,9.29,0,Apr-2000,660,664,0,33,,6,0,384,9.6,22,w,6553.72,6553.72,8179.89,8179.89,6446.28,1733.61,0,0,0,Mar-2019,425.05,Apr-2019,Mar-2019,694,690,0,33,1,Individual,,,"",0,0,463135,1,3,2,4,9,27033,76,0,0,384,69,4000,6,0,5,5,77189,3616,9.6,0,0,122,207,78,4,2,115,39,5,39,5,1,1,2,6,13,2,7,1,6,0,0,0,3,59.1,0,0,0,477138,27417,4000,35613,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
85271,104311226,,10000,10000,10000,36 months,14.99,346.61,C,C4,Project manager,5 years,RENT,42000,Source Verified,Apr-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=104311226,"",debt_consolidation,Debt consolidation,316xx,GA,12.4,0,Jun-2000,695,699,0,,,7,0,8512,77.4,7,w,4135.14,4135.14,7955.37,7955.37,5864.86,2090.51,0,0,0,Mar-2019,346.61,Apr-2019,Mar-2019,689,685,0,,1,Individual,,,"",0,0,8833,0,1,0,1,13,321,31,0,0,3470,73,11000,0,0,0,1,1262,39,99.4,0,0,13,202,58,13,0,123,,,,0,2,6,2,2,1,6,6,6,7,0,0,0,0,100,100,0,0,12047,8833,6200,1047,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
96128,144061353,,15000,15000,15000,60 months,8.19,305.52,A,A4,Catering Chef,6 years,MORTGAGE,48000,Verified,Dec-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144061353,"",debt_consolidation,Debt consolidation,974xx,OR,12.83,0,Sep-1992,730,734,0,,,8,0,22304,54.3,14,w,14386.4,14386.4,909.74,909.74,613.6,296.14,0,0,0,Mar-2019,305.52,Apr-2019,Mar-2019,754,750,0,,1,Individual,,,"",0,0,165891,0,0,0,0,,0,,0,1,8475,54,41100,0,2,0,1,20736,15120,53.8,0,0,,314,24,24,3,30,,24,,0,3,5,4,8,0,7,11,5,8,0,0,0,0,100,50,0,0,202100,22304,32700,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,DirectPay,N,"","","",,,,0
57528,9836009,,8500,8500,8500,36 months,16.24,299.85,C,C5,Senior Analyst,10+ years,RENT,45000,Source Verified,Dec-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9836009,"",debt_consolidation,consolid,280xx,NC,31.31,0,Jul-1998,690,694,0,,,13,0,14397,66,34,f,0,0,6673.11,6673.11,4656.99,2000.72,15,0.4,0,Dec-2015,259.76,"",Aug-2018,674,670,0,,1,Individual,,,"",0,0,26968,,,,,,,,,,,,21800,,,,8,2074,1272,80.7,0,0,166,185,2,2,0,2,,10,,0,4,10,4,18,7,10,27,10,13,0,0,0,5,100,75,0,0,50340,26968,6600,28540,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,Y,Dec-2015,COMPLETE,Mar-2015,3374.76,50,0,1
48863,10786470,,15000,15000,15000,60 months,15.61,361.67,C,C4,Process Operator,10+ years,MORTGAGE,116000,Source Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10786470,"",debt_consolidation,Debt consolidation,707xx,LA,10.88,0,Apr-1989,660,664,1,30,,14,0,9156,32.5,38,w,0,0,15195.13,15195.13,15000,195.13,0,0,0,Mar-2014,15195.13,"",Feb-2014,659,655,0,43,1,Individual,,,"",0,1422,273269,,,,,,,,,,,,28200,,,,3,21021,3997,65.5,0,0,134,137,31,7,4,70,43,3,30,1,3,5,5,11,9,10,23,5,14,0,0,0,3,92.1,40,0,0,306150,50363,11600,43130,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
98464,22822744,,31000,31000,31000,60 months,24.08,893.25,F,F2,Project Engineer,3 years,RENT,139344,Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=22822744,"",small_business,Business,778xx,TX,13.98,0,Aug-2004,745,749,0,67,,8,0,5,0,30,f,0,0,46303.82,46303.82,31000,15303.82,0,0,0,Dec-2016,22186.07,"",Dec-2016,734,730,0,,1,Individual,,,"",0,0,58442,,,,,,,,,,,,13900,,,,6,7305,2600,0,0,0,90,119,31,3,0,50,67,13,67,0,0,1,1,2,22,4,8,1,8,0,0,0,2,96.7,0,0,0,89974,58442,2600,76074,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
10466,136643639,,20000,20000,20000,36 months,12.73,671.29,B,B5,Corr Oficer,10+ years,OWN,89000,Source Verified,Jul-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136643639,"",debt_consolidation,Debt consolidation,922xx,CA,23.06,0,Sep-2010,695,699,2,,109,23,1,6929,17.8,31,w,16187.7,16187.7,5281.98,5281.98,3812.3,1469.68,0,0,0,Mar-2019,671.29,Apr-2019,Mar-2019,714,710,0,,1,Individual,,,"",0,0,328481,1,5,2,2,4,36733,61,0,4,2994,44,38900,6,0,11,7,14282,5980,39,0,0,62,94,14,4,3,59,,0,,0,3,7,6,7,6,17,22,7,23,0,0,0,3,100,50,1,0,388049,43662,9800,59909,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
9145,79013280,,19300,19300,19300,60 months,16.29,472.32,D,D1,Finacial aid officer,7 years,RENT,46000,Not Verified,Jun-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79013280,"",debt_consolidation,Debt consolidation,330xx,FL,11.14,0,Jan-2002,675,679,1,53,,7,0,15171,63.2,19,w,10619.08,10619.08,15586.55,15586.55,8680.92,6905.63,0,0,0,Mar-2019,472.32,Apr-2019,Mar-2019,689,685,0,53,1,Individual,,,"",0,834,57460,1,2,0,0,43,42289,2,1,1,7666,42,24000,0,1,1,1,8209,7833,65.9,0,0,154,172,5,5,0,27,,5,,2,4,5,4,6,9,5,10,5,7,0,0,0,1,84.2,50,0,0,78929,57460,23000,54929,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
81685,107235701,,12000,12000,12000,60 months,15.99,291.76,C,C5,Special Counsel,2 years,MORTGAGE,140000,Source Verified,May-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=107235701,"",debt_consolidation,Debt consolidation,105xx,NY,6.39,2,Jun-1979,680,684,1,6,,6,0,21868,68.8,17,w,0,0,14715.41,14715.41,12000,2715.41,0,0,0,Dec-2018,9474.39,"",Dec-2018,709,705,0,,1,Individual,,,"",0,0,607865,0,1,0,0,29,4717,47,1,1,17063,64,31800,1,0,1,1,101311,9432,69.9,0,0,29,319,11,11,2,11,6,0,6,0,2,2,3,9,1,4,12,2,6,0,0,0,1,87.5,66.7,0,0,681800,26585,31300,10000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
32713,12996553,,10000,10000,10000,36 months,12.49,334.49,B,B4,Sr Customer Service Rep,10+ years,MORTGAGE,40000,Verified,Mar-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12996553,"",credit_card,Credit card refinancing,350xx,AL,11.7,1,Dec-1993,700,704,2,14,,11,0,9767,50.9,21,w,0,0,12041.5659352435,12041.57,10000,2041.57,0,0,0,Mar-2017,334.42,"",Mar-2019,739,735,0,,1,Individual,,,"",0,0,100146,,,,,,,,,,,,19200,,,,7,10015,6272,52.8,0,0,167,243,1,1,2,1,,1,,0,2,3,4,8,4,8,15,3,11,0,0,0,4,95.2,25,0,0,138202,57560,13300,45002,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
34931,132002702,,8000,8000,8000,36 months,9.92,257.84,B,B2,Surgical Technologist,10+ years,MORTGAGE,60700,Not Verified,May-2018,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=132002702,"",debt_consolidation,Debt consolidation,190xx,PA,29.99,0,May-2004,695,699,1,,,14,0,41850,63.4,28,w,6421.23,6421.23,2053.9,2053.9,1578.77,475.13,0,0,0,Jan-2019,257.84,Apr-2019,Mar-2019,644,640,0,,1,Individual,,,"",0,0,305491,0,2,0,1,13,13376,56,0,0,14503,61,66000,2,0,1,1,21821,20490,67,0,0,167,132,26,13,1,26,,2,,0,8,9,10,14,9,11,18,9,14,0,0,0,0,100,50,0,0,380971,55226,62000,24119,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,DirectPay,N,"","","",,,,0
94321,66420624,,35000,35000,35000,36 months,13.67,1190.62,C,C4,Project engineer,10+ years,MORTGAGE,95000,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66420624,"",debt_consolidation,Debt consolidation,799xx,TX,16.18,0,Dec-1996,695,699,1,,,15,0,26939,70.2,31,w,0,0,41668.2,41668.2,35000,6668.2,0,0,0,Oct-2017,16518.99,"",Mar-2019,684,680,0,,1,Individual,,,"",0,0,310304,,,,,,,,,,,,38400,,,,4,20687,811,95.2,0,0,228,155,24,6,4,29,,1,,0,5,8,5,6,12,11,15,9,15,0,0,0,1,100,100,0,0,337983,43916,17000,19283,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
51197,58523462,,8000,8000,8000,36 months,9.17,255.04,B,B2,Laboratory Technologist,10+ years,OWN,75000,Not Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58523462,"",home_improvement,Home improvement,113xx,NY,27.39,1,May-1994,710,714,4,19,,27,0,16940,26,44,f,0,0,8742.0200000316,8742.02,8000,742.02,0,0,0,Nov-2016,5436.69,"",Mar-2019,704,700,0,,1,Individual,,,"",0,0,163421,,,,,,,,,,,,65830,,,,7,6285,4150,55,0,0,172,255,2,2,1,5,19,0,19,0,6,23,11,13,3,23,40,11,26,,0,0,3,89,50,0,0,268100,37148,24900,35770,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
88507,126756433,,18000,18000,18000,36 months,19.03,660.09,D,D3,Engineer,10+ years,MORTGAGE,96000,Not Verified,Jan-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=126756433,"",debt_consolidation,Debt consolidation,691xx,NE,16.04,0,Dec-2003,670,674,1,37,,9,0,16226,48.3,23,f,12178.55,12178.55,9193.68,9193.68,5821.45,3372.23,0,0,0,Mar-2019,660.09,Apr-2019,Mar-2019,684,680,0,37,1,Joint App,114000,14.87,Not Verified,0,0,161830,0,1,0,0,28,19498,57,1,5,6670,53,33600,1,0,3,5,17981,0,107.4,0,0,169,161,7,7,3,7,37,0,37,3,3,5,3,11,3,7,17,5,9,0,0,0,1,87,100,0,0,239034,35724,12300,34434,18016,630,634,Aug-2003,0,3,7,61.3,1,24,0,0,37,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
24747,109681300,,2500,2500,2500,36 months,10.42,81.17,B,B3,Field trainer,5 years,RENT,110000,Verified,May-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=109681300,"",other,Other,185xx,PA,18.3,1,Jun-2002,670,674,0,14,,14,0,24682,54.4,40,w,1136.67,1136.67,1703.12,1703.12,1363.33,339.79,0,0,0,Feb-2019,81.17,Apr-2019,Mar-2019,709,705,0,68,1,Individual,,,"",0,547,59784,0,1,1,1,10,35102,70,0,2,9419,62,45400,1,1,4,3,4270,19218,56.2,0,0,120,179,17,10,4,21,14,4,14,0,7,7,9,16,10,11,25,7,14,0,0,0,1,95,44.4,0,0,96737,59784,43900,50363,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
5935,9187519,,18825,18825,18825,36 months,11.99,625.17,B,B3,operations supervisor,10+ years,RENT,54000,Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9187519,"",debt_consolidation,one debt payment,841xx,UT,27.33,3,Jan-2000,705,709,0,9,,11,0,8901,40.1,41,f,0,0,22215.2899996608,22215.29,18825,3390.29,0,0,0,Mar-2016,6586.04,"",Dec-2018,709,705,0,12,1,Individual,,,"",0,0,32454,,,,,,,,,,,,22200,,,,3,2950,7999,52.7,0,0,134,167,19,9,1,31,9,15,9,0,3,3,3,11,12,6,26,3,11,0,0,1,1,92.7,33.3,0,0,63230,32454,16900,40830,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
93047,127050324,,20000,20000,20000,36 months,14.08,684.33,C,C3,Production Operation Specialist,10+ years,OWN,61400.91,Verified,Jan-2018,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=127050324,"",debt_consolidation,Debt consolidation,740xx,OK,28.62,3,Dec-1980,670,674,3,13,,16,0,25688,56,23,w,0,0,6615.04,6615.04,2772.31,1372.79,34.22,2435.72,438.4296,Aug-2018,718.55,"",Jan-2019,529,525,0,15,1,Individual,,,"",0,39,68057,4,8,2,2,1,42369,94,0,1,9442,56,45970,2,4,3,3,4253,8775,45,0,0,124,445,13,1,1,56,24,1,13,0,4,8,5,6,11,8,11,7,16,,0,1,2,91,50,0,0,91027,68057,35100,45057,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
13466,102225404,,25000,25000,25000,60 months,15.99,607.82,C,C5,QA inspector,10+ years,MORTGAGE,105000,Source Verified,Mar-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=102225404,"",debt_consolidation,Debt consolidation,983xx,WA,7.15,1,Dec-1999,695,699,2,14,,6,0,2075,19.8,10,w,17291.07,17291.07,14543.26,14543.26,7708.93,6834.33,0,0,0,Mar-2019,607.82,Apr-2019,Mar-2019,654,650,0,29,1,Individual,,,"",0,198,17372,0,2,1,1,7,15297,64,1,2,828,51,10500,1,3,7,3,2895,1663,33.5,0,0,140,82,7,7,0,23,14,1,14,1,2,3,2,2,4,4,4,3,6,0,0,0,2,70,0,0,0,34341,17372,2500,23841,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
